din_instante,val_geracao,val_geracaoreferencia,val_disponibilidade,val_geracaolimitada,cod_razaorestricao,cod_origemrestricao,potencia_mw,gap_mw,is_restrito,corte_mw
2024-12-31 19:00:00,51.48,0.0,52.473,,,,,-51.48,False,0.0
2024-12-31 19:30:00,72.199,0.0,73.755,,,,,-72.199,False,0.0
2024-12-31 20:00:00,81.368,0.0,83.161,,,,,-81.368,False,0.0
2024-12-31 20:30:00,88.012,0.0,90.037,,,,,-88.012,False,0.0
2024-12-31 21:00:00,90.06,0.0,92.194,,,,,-90.06,False,0.0
2024-12-31 21:30:00,91.512,0.0,93.702,,,,,-91.512,False,0.0
2024-12-31 22:00:00,93.639,0.0,96.017,,,,,-93.639,False,0.0
2024-12-31 22:30:00,93.172,0.0,95.504,,,,,-93.172,False,0.0
2024-12-31 23:00:00,94.038,0.0,96.322,,,,,-94.038,False,0.0
2024-12-31 23:30:00,93.819,0.0,96.104,,,,,-93.819,False,0.0
